         471272881 function calls (457851614 primitive calls) in 1458.056 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       22    0.000    0.000    0.000    0.000 distribution_strategy_context.py:60(_push_per_thread_mode)
       26    0.000    0.000    0.000    0.000 __init__.py:138(connect)
       32    0.000    0.000    0.000    0.000 _methods.py:78(_clip_dep_invoke_with_casting)
       34    0.000    0.000    0.000    0.000 ops.py:4760(_attr_scope)
       42    0.000    0.000    0.000    0.000 transforms.py:2544(__init__)
      156    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
        4    0.000    0.000    0.000    0.000 base_layer.py:2985(_set_save_spec)
       24    0.000    0.000    0.000    0.000 functional_saver.py:44(__init__)
      122    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
      396    0.000    0.000    0.000    0.000 font_manager.py:940(_normalize_font_family)
      206    0.000    0.000    0.000    0.000 lines.py:1050(set_color)
        8    0.000    0.000    0.000    0.000 path.py:526(get_extents)
       38    0.000    0.000    0.000    0.000 backprop.py:86(make_attr)
        2    0.000    0.000    0.000    0.000 axis.py:2232(_get_label)
      206    0.000    0.000    0.000    0.000 lines.py:1213(set_markeredgecolor)
       16    0.000    0.000    0.000    0.000 transforms.py:2266(blended_transform_factory)
       48    0.000    0.000    0.000    0.000 copy.py:220(<listcomp>)
       48    0.000    0.000    0.000    0.000 input_spec.py:109(to_tensor_shape)
       78    0.000    0.000    0.000    0.000 backend_agg.py:55(get_hinting_flag)
        8    0.000    0.000    0.000    0.000 transforms.py:957(set)
      744    0.000    0.000    0.000    0.000 transforms.py:1868(get_matrix)
       32    0.000    0.000    0.000    0.000 tf_stack.py:53(__enter__)
       32    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(nonzero)
        2    0.000    0.000    0.000    0.000 transforms.py:1318(contains_branch_seperately)
      492    0.000    0.000    0.000    0.000 base_layer.py:1255(activity_regularizer)
       12    0.000    0.000    0.000    0.000 re.py:184(sub)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1626(writeInfoDict)
      192    0.000    0.000    0.000    0.000 serialized_attributes.py:165(<dictcomp>)
      354    0.000    0.000    0.000    0.000 policy.py:392(variable_dtype)
       38    0.000    0.000    0.000    0.000 patches.py:768(_convert_units)
       12    0.000    0.000    0.000    0.000 ticker.py:1681(nonsingular)
       52    0.000    0.000    0.000    0.000 fractions.py:374(forward)
       27    0.000    0.000    0.000    0.000 backprop_util.py:25(IsTrainable)
       21    0.000    0.000    0.000    0.000 tf_inspect.py:365(isclass)
      712    0.000    0.000    0.000    0.000 __init__.py:2111(<genexpr>)
      582    0.000    0.000    0.000    0.000 transforms.py:939(get_points)
      301    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       12    0.000    0.000    0.000    0.000 save.py:89(__init__)
       12    0.000    0.000    0.000    0.000 function_serialization.py:78(serialize_bare_concrete_function)
        8    0.000    0.000    0.000    0.000 spines.py:381(set_position)
        2    0.000    0.000    0.000    0.000 transforms.py:1298(contains_branch)
        1    0.000    0.000    0.000    0.000 compile_utils.py:298(build)
       32    0.000    0.000    0.000    0.000 distribute_lib.py:347(_require_strategy_scope_extended)
      162    0.000    0.000    0.000    0.000 policy.py:406(compute_dtype)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1264(writeExtGSTates)
       52    0.000    0.000    0.000    0.000 fractions.py:401(_add)
       79    0.000    0.000    0.000    0.000 converter.py:177(__eq__)
       60    0.000    0.000    0.000    0.000 data_structures.py:161(_attribute_sentinel)
        6    0.000    0.000    0.000    0.000 math_ops.py:3458(add_n)
       72    0.000    0.000    0.000    0.000 serialized_attributes.py:177(<dictcomp>)
        2    0.000    0.000    0.000    0.000 axis.py:1963(_get_offset_text)
       24    0.000    0.000    0.000    0.000 __init__.py:1633(safe_first_element)
      194    0.000    0.000    0.000    0.000 __init__.py:1860(_str_lower_equal)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
        3    0.000    0.000    0.000    0.000 math_grad.py:1225(_ShapesFullySpecifiedAndEqual)
      532    0.000    0.000    0.000    0.000 artist.py:197(axes)
       38    0.000    0.000    0.000    0.000 backend_pdf.py:2223(paint)
      572    0.000    0.000    0.000    0.000 statistics.py:201(_exact_ratio)
       84    0.000    0.000    0.000    0.000 save_impl.py:72(should_skip_serialization)
      760    0.000    0.000    0.000    0.000 artist.py:800(get_visible)
       26    0.000    0.000    0.000    0.000 backend_pdf.py:2085(encode_string)
       84    0.000    0.000    0.000    0.000 module.py:195(_flatten)
      242    0.000    0.000    0.000    0.000 node.py:215(input_tensors)
      288    0.000    0.000    0.000    0.000 base.py:1014(_list_functions_for_serialization)
       12    0.000    0.000    0.000    0.000 io_utils.py:57(path_to_string)
        2    0.000    0.000    0.000    0.000 axis.py:2252(_get_offset_text)
      440    0.000    0.000    0.000    0.000 text.py:1151(set_text)
       50    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        3    0.000    0.000    0.000    0.000 distribute_lib.py:2225(_batch_reduce_to)
       10    0.000    0.000    0.000    0.000 transforms.py:274(frozen)
        3    0.000    0.000    0.000    0.000 training.py:569(_reset_compile_cache)
      120    0.000    0.000    0.000    0.000 function.py:2583(<dictcomp>)
       24    0.000    0.000    0.000    0.000 transforms.py:2408(__init__)
      248    0.000    0.000    0.000    0.000 __init__.py:1850(_str_equal)
       50    0.000    0.000    0.000    0.000 function_base.py:2120(<listcomp>)
        8    0.000    0.000    0.000    0.000 parse.py:361(urlparse)
        2    0.000    0.000    0.000    0.000 _base.py:612(_set_lim_and_transforms)
      118    0.000    0.000    0.000    0.000 stride_tricks.py:262(<listcomp>)
       50    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        4    0.000    0.000    0.000    0.000 base_layer.py:1560(_clear_losses)
       60    0.000    0.000    0.000    0.000 metrics.py:233(dtype)
        3    0.000    0.000    0.000    0.000 distribute_lib.py:2228(<listcomp>)
       12    0.000    0.000    0.000    0.000 axis.py:2147(get_ticks_position)
      288    0.000    0.000    0.000    0.000 generic_utils.py:188(skip_failed_serialization)
      328    0.000    0.000    0.000    0.000 tf_decorator.py:266(decorated_target)
        8    0.000    0.000    0.000    0.000 _base.py:810(get_position)
        3    0.000    0.000    0.000    0.000 weights_broadcast_ops.py:136(broadcast_weights)
       76    0.000    0.000    0.000    0.000 backend_bases.py:958(set_joinstyle)
      698    0.000    0.000    0.000    0.000 font_manager.py:679(get_family)
       82    0.000    0.000    0.000    0.000 transforms.py:376(intervalx)
       30    0.000    0.000    0.000    0.000 {method 'append' of 'google.protobuf.pyext._message.RepeatedCompositeContainer' objects}
      148    0.000    0.000    0.000    0.000 font_manager.py:1030(get_default_size)
      912    0.000    0.000    0.000    0.000 font_manager.py:727(get_size_in_points)
      752    0.000    0.000    0.000    0.000 artist.py:868(get_rasterized)
        1    0.000    0.000    0.000    0.000 compile_utils.py:134(build)
      744    0.000    0.000    0.000    0.000 base_layer.py:2506(<genexpr>)
       45    0.000    0.000    0.000    0.000 ops.py:2519(_get_attr_bool)
       48    0.000    0.000    0.000    0.000 distribute_lib.py:1373(experimental_local_results)
       52    0.000    0.000    0.000    0.000 fractions.py:423(_div)
      356    0.000    0.000    0.000    0.000 base_layer.py:853(compute_mask)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
      700    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
       32    0.000    0.000    0.000    0.000 scale.py:718(scale_factory)
       26    0.000    0.000    0.000    0.000 backend_pdf.py:1718(track_characters)
        1    0.000    0.000    0.000    0.000 optimizer_v2.py:879(from_config)
        6    0.000    0.000    0.000    0.000 iterator_ops.py:888(_component_specs)
      120    0.000    0.000    0.000    0.000 weakref.py:334(__new__)
      441    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 functional.py:760(_compute_tensor_usage_count)
       52    0.000    0.000    0.000    0.000 transforms.py:2736(get_affine)
       67    0.000    0.000    0.000    0.000 backend_pdf.py:1596(reserveObject)
      672    0.000    0.000    0.000    0.000 base.py:1032(_map_resources)
      120    0.000    0.000    0.000    0.000 utils.py:233(get_training_arg)
      288    0.000    0.000    0.000    0.000 initializers_v2.py:528(get_config)
       32    0.000    0.000    0.000    0.000 converter.py:184(uses)
       24    0.000    0.000    0.000    0.000 distribute_lib.py:2168(reduce_to)
       82    0.000    0.000    0.000    0.000 transforms.py:385(intervaly)
      170    0.000    0.000    0.000    0.000 def_function.py:431(__init__)
       72    0.000    0.000    0.000    0.000 serialized_attributes.py:157(__init__)
        1    0.000    0.000    0.000    0.000 rmsprop.py:98(__init__)
        3    0.000    0.000    0.000    0.000 def_function.py:102(called_with_tracing)
       16    0.000    0.000    0.000    0.000 inspect.py:643(getfile)
      104    0.000    0.000    0.000    0.000 statistics.py:159(<genexpr>)
       12    0.000    0.000    0.000    0.000 variable_scope.py:1400(__init__)
       18    0.000    0.000    0.000    0.000 backend_bases.py:2185(mpl_connect)
       48    0.000    0.000    0.000    0.000 lines.py:963(get_markerfacecolor)
       12    0.000    0.000    0.000    0.000 transforms.py:2221(__init__)
       12    0.000    0.000    0.000    0.000 save.py:103(add_object)
       12    0.000    0.000    0.000    0.000 io_utils.py:40(_path_to_string)
     10/8    0.000    0.000    0.000    0.000 transforms.py:2335(__eq__)
        2    0.000    0.000    0.000    0.000 _datasource.py:322(__init__)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1679(__init__)
        7    0.000    0.000    0.000    0.000 data_adapter.py:1340(_expand_single_1d_tensor)
      120    0.000    0.000    0.000    0.000 nested_structure_coder.py:356(do_encode)
      169    0.000    0.000    0.000    0.000 enum.py:584(__reduce_ex__)
       48    0.000    0.000    0.000    0.000 saving_utils.py:305(<genexpr>)
       42    0.000    0.000    0.000    0.000 distribute_lib.py:340(_require_strategy_scope_strategy)
       32    0.000    0.000    0.000    0.000 ticker.py:1994(le)
       32    0.000    0.000    0.000    0.000 genericpath.py:117(_splitext)
        2    0.000    0.000    0.000    0.000 backend_bases.py:3360(new_figure_manager_given_figure)
       24    0.000    0.000    0.000    0.000 transforms.py:2451(get_matrix)
        4    0.000    0.000    0.000    0.000 transforms.py:2720(get_transformed_path_and_affine)
      354    0.000    0.000    0.000    0.000 stride_tricks.py:266(<genexpr>)
       58    0.000    0.000    0.000    0.000 _methods.py:44(_any)
       52    0.000    0.000    0.000    0.000 statistics.py:233(_convert)
        4    0.000    0.000    0.000    0.000 tensor_shape.py:1016(with_rank)
      698    0.000    0.000    0.000    0.000 font_manager.py:698(get_variant)
       12    0.000    0.000    0.000    0.000 signature_serialization.py:164(_normalize_outputs)
       52    0.000    0.000    0.000    0.000 tensor_shape.py:1203(__eq__)
       76    0.000    0.000    0.000    0.000 backend_bases.py:890(set_capstyle)
       67    0.000    0.000    0.000    0.000 backend_pdf.py:1606(recordXref)
        8    0.000    0.000    0.000    0.000 loss_scale.py:46(get)
      670    0.000    0.000    0.000    0.000 multiarray.py:707(dot)
       48    0.000    0.000    0.000    0.000 saving_utils.py:294(_has_name)
        4    0.000    0.000    0.000    0.000 transforms.py:1669(set)
       12    0.000    0.000    0.000    0.000 posixpath.py:154(dirname)
       36    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       24    0.000    0.000    0.000    0.000 signature_serialization.py:64(<genexpr>)
      288    0.000    0.000    0.000    0.000 tf_utils.py:254(__init__)
       16    0.000    0.000    0.000    0.000 {tensorflow.python.framework.fast_tensor_util.AppendFloat32ArrayToTensorProto}
       24    0.000    0.000    0.000    0.000 type_spec.py:304(__reduce__)
       95    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
       12    0.000    0.000    0.000    0.000 signature_serialization.py:225(<dictcomp>)
       48    0.000    0.000    0.000    0.000 getlimits.py:365(__new__)
      552    0.000    0.000    0.000    0.000 resource_variable_ops.py:596(aggregation)
       22    0.000    0.000    0.000    0.000 _ufunc_config.py:446(__exit__)
       16    0.000    0.000    0.000    0.000 function_wrappers.py:83(__exit__)
       12    0.000    0.000    0.000    0.000 axis.py:1828(_get_ticks_position)
       48    0.000    0.000    0.000    0.000 lines.py:928(get_markeredgecolor)
        6    0.000    0.000    0.000    0.000 transforms.py:278(__array__)
       50    0.000    0.000    0.000    0.000 training_utils.py:1220(__init__)
        2    0.000    0.000    0.000    0.000 figure.py:1423(_add_axes_internal)
        6    0.000    0.000    0.000    0.000 losses_utils.py:129(cast_losses_to_common_dtype)
        8    0.000    0.000    0.000    0.000 optimizer_v2.py:1173(_restore_slot_variable)
        8    0.000    0.000    0.000    0.000 transforms.py:1520(transform_path_affine)
        2    0.000    0.000    0.000    0.000 transforms.py:1639(__eq__)
       48    0.000    0.000    0.000    0.000 graph_view.py:67(_slot_variable_naming_for_optimizer)
      368    0.000    0.000    0.000    0.000 __init__.py:886(<listcomp>)
       32    0.000    0.000    0.000    0.000 fromnumeric.py:1804(nonzero)
       12    0.000    0.000    0.000    0.000 file_io.py:50(__init__)
      552    0.000    0.000    0.000    0.000 resource_variable_ops.py:592(synchronization)
      377    0.000    0.000    0.000    0.000 backend_pdf.py:278(pdfRepr)
        2    0.000    0.000    0.000    0.000 transforms.py:2093(__eq__)
        6    0.000    0.000    0.000    0.000 numeric.py:2244(within_tol)
        3    0.000    0.000    0.000    0.000 confusion_matrix.py:34(remove_squeezable_dimensions)
       78    0.000    0.000    0.000    0.000 op_def_library.py:532(<genexpr>)
      624    0.000    0.000    0.000    0.000 device_spec.py:260(job)
      240    0.000    0.000    0.000    0.000 functional.py:1026(_should_skip_first_node)
        3    0.000    0.000    0.000    0.000 base_layer.py:1717(add_update)
        6    0.000    0.000    0.000    0.000 backend.py:984(unique_object_name)
      132    0.000    0.000    0.000    0.000 def_function.py:915(function_spec)
      398    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      248    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       45    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationGetAttrBool}
       50    0.000    0.000    0.000    0.000 function_base.py:2115(<listcomp>)
       16    0.000    0.000    0.000    0.000 compile_utils.py:46(_conform_to_outputs)
       12    0.000    0.000    0.000    0.000 tf_logging.py:45(_get_caller)
        1    0.000    0.000    0.000    0.000 base_layer.py:1242(stateful)
        8    0.000    0.000    0.000    0.000 version_utils.py:84(should_use_v2)
       52    0.000    0.000    0.000    0.000 markers.py:240(__bool__)
      278    0.000    0.000    0.000    0.000 transforms.py:1689(<lambda>)
       60    0.000    0.000    0.000    0.000 weakref.py:288(update)
        8    0.000    0.000    0.000    0.000 loss_scale.py:421(get)
      752    0.000    0.000    0.000    0.000 artist.py:888(get_agg_filter)
      500    0.000    0.000    0.000    0.000 path.py:197(vertices)
        2    0.000    0.000    0.000    0.000 figure.py:976(set_dpi)
        8    0.000    0.000    0.000    0.000 transforms.py:1731(transform_path_affine)
       44    0.000    0.000    0.000    0.000 _ufunc_config.py:139(geterr)
      112    0.000    0.000    0.000    0.000 {built-in method math.log10}
      250    0.000    0.000    0.000    0.000 node.py:221(output_tensors)
       30    0.000    0.000    0.000    0.000 math_ops.py:3849(conj)
       36    0.000    0.000    0.000    0.000 uuid.py:280(hex)
        2    0.000    0.000    0.000    0.000 posixpath.py:376(abspath)
       24    0.000    0.000    0.000    0.000 spines.py:154(get_patch_transform)
        1    0.000    0.000    0.000    0.000 optimizer_v2.py:1159(_dense_apply_args)
      312    0.000    0.000    0.000    0.000 _base.py:586(<genexpr>)
       78    0.000    0.000    0.000    0.000 op_def_library.py:416(<genexpr>)
      698    0.000    0.000    0.000    0.000 font_manager.py:704(get_weight)
      180    0.000    0.000    0.000    0.000 data_structures.py:1082(<lambda>)
       32    0.000    0.000    0.000    0.000 axis.py:864(reset_ticks)
      698    0.000    0.000    0.000    0.000 font_manager.py:730(get_file)
       12    0.000    0.000    0.000    0.000 save.py:354(<listcomp>)
      104    0.000    0.000    0.000    0.000 text.py:25(_wrap_text)
       37    0.000    0.000    0.000    0.000 {built-in method zlib.compressobj}
        8    0.000    0.000    0.000    0.000 policy.py:342(_parse_name)
      312    0.000    0.000    0.000    0.000 _base.py:588(<genexpr>)
       32    0.000    0.000    0.000    0.000 __init__.py:1891(method)
        1    0.000    0.000    0.000    0.000 optimizer_v2.py:276(__init__)
       24    0.000    0.000    0.000    0.000 optimizer_v2.py:860(get_config)
        8    0.000    0.000    0.000    0.000 parse.py:412(urlsplit)
       50    0.000    0.000    0.000    0.000 callbacks.py:1679(on_train_end)
       16    0.000    0.000    0.000    0.000 transforms.py:2622(get_matrix)
      120    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
      552    0.000    0.000    0.000    0.000 saveable_object.py:75(optional_restore)
       12    0.000    0.000    0.000    0.000 _base.py:4215(get_children)
      698    0.000    0.000    0.000    0.000 font_manager.py:691(get_style)
        4    0.000    0.000    0.000    0.000 _datasource.py:367(_possible_names)
       12    0.000    0.000    0.000    0.000 execute.py:283(<listcomp>)
        4    0.000    0.000    0.000    0.000 backend_pdf.py:2249(alpha_cmd)
       22    0.000    0.000    0.000    0.000 patches.py:382(set_linewidth)
       32    0.000    0.000    0.000    0.000 ticker.py:2001(ge)
        6    0.000    0.000    0.000    0.000 _datasource.py:337(_iszip)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(cumsum)
       17    0.000    0.000    0.000    0.000 __init__.py:38(populate_deserializable_objects)
      624    0.000    0.000    0.000    0.000 device_spec.py:264(replica)
        8    0.000    0.000    0.000    0.000 _base.py:903(_set_artist_props)
        4    0.000    0.000    0.000    0.000 figure.py:199(update)
      312    0.000    0.000    0.000    0.000 function.py:2293(<genexpr>)
       12    0.000    0.000    0.000    0.000 posixpath.py:144(basename)
       50    0.000    0.000    0.000    0.000 training_utils.py:1241(__exit__)
       17    0.000    0.000    0.000    0.000 initializers_v2.py:747(_get_dtype)
       76    0.000    0.000    0.000    0.000 backend_bases.py:868(set_alpha)
       64    0.000    0.000    0.000    0.000 ticker.py:1984(closeto)
      120    0.000    0.000    0.000    0.000 save_impl.py:457(_maybe_wrap_with_training_arg)
       48    0.000    0.000    0.000    0.000 optimizer_v2.py:731(get_slot_names)
       84    0.000    0.000    0.000    0.000 variables.py:22(ld)
      156    0.000    0.000    0.000    0.000 base.py:569(_name_based_restores)
        2    0.000    0.000    0.000    0.000 gridspec.py:366(get_subplot_params)
      698    0.000    0.000    0.000    0.000 font_manager.py:713(get_stretch)
        4    0.000    0.000    0.000    0.000 transforms.py:1485(get_matrix)
        2    0.000    0.000    0.000    0.000 _datasource.py:458(abspath)
        7    0.000    0.000    0.000    0.000 layer_utils.py:105(<listcomp>)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1982(_get_output_canvas)
        4    0.000    0.000    0.000    0.000 activations.py:495(get)
        4    0.000    0.000    0.000    0.000 axis.py:2345(_update_offset_text_position)
        4    0.000    0.000    0.000    0.000 _base.py:2407(<listcomp>)
       73    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedWriter' objects}
        4    0.000    0.000    0.000    0.000 backend_pdf.py:2294(clip_cmd)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1613(writeXref)
        1    0.000    0.000    0.000    0.000 compile_utils.py:248(_get_loss_object)
      104    0.000    0.000    0.000    0.000 pickle.py:275(whichmodule)
       26    0.000    0.000    0.000    0.000 weakref.py:44(__new__)
      624    0.000    0.000    0.000    0.000 device_spec.py:276(device_index)
       20    0.000    0.000    0.000    0.000 patches.py:458(set_capstyle)
       50    0.000    0.000    0.000    0.000 callbacks.py:1042(on_train_begin)
        1    0.000    0.000    0.000    0.000 metrics_utils.py:63(update_state_wrapper)
       12    0.000    0.000    0.000    0.000 function.py:2487(signature_summary)
       12    0.000    0.000    0.000    0.000 patches.py:402(set_linestyle)
        6    0.000    0.000    0.000    0.000 losses_utils.py:152(<listcomp>)
        2    0.000    0.000    0.000    0.000 functional.py:623(_validate_graph_inputs_and_outputs)
       24    0.000    0.000    0.000    0.000 metrics.py:237(get_config)
        9    0.000    0.000    0.000    0.000 ops.py:4962(prevent_feeding)
       36    0.000    0.000    0.000    0.000 axis.py:1844(<genexpr>)
        2    0.000    0.000    0.000    0.000 figure.py:168(__init__)
      206    0.000    0.000    0.000    0.000 lines.py:547(set_markevery)
        4    0.000    0.000    0.000    0.000 backend_pdf.py:1200(alphaState)
      276    0.000    0.000    0.000    0.000 op_def_library.py:665(<listcomp>)
      502    0.000    0.000    0.000    0.000 fromnumeric.py:2232(_any_dispatcher)
       64    0.000    0.000    0.000    0.000 _methods.py:73(_clip_dep_is_byte_swapped)
       76    0.000    0.000    0.000    0.000 backend_bases.py:885(set_antialiased)
      524    0.000    0.000    0.000    0.000 artist.py:1052(sticky_edges)
        8    0.000    0.000    0.000    0.000 weakref.py:51(_cb)
      196    0.000    0.000    0.000    0.000 axis.py:662(formatter)
       12    0.000    0.000    0.000    0.000 save_options.py:39(__init__)
        6    0.000    0.000    0.000    0.000 backend.py:708(get_default_graph_uid_map)
       12    0.000    0.000    0.000    0.000 text.py:535(set_clip_box)
      222    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
       36    0.000    0.000    0.000    0.000 six.py:582(iterkeys)
        4    0.000    0.000    0.000    0.000 compile_utils.py:70(_maybe_broadcast_to_outputs)
      288    0.000    0.000    0.000    0.000 init_ops_v2.py:62(get_config)
      276    0.000    0.000    0.000    0.000 saveable_object_util.py:99(_read_variable_closure)
       12    0.000    0.000    0.000    0.000 variable_scope.py:1115(__init__)
      156    0.000    0.000    0.000    0.000 base.py:561(_unconditional_checkpoint_dependencies)
      624    0.000    0.000    0.000    0.000 device_spec.py:268(task)
       32    0.000    0.000    0.000    0.000 ticker.py:1973(__init__)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:2405(cumsum)
      312    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
      156    0.000    0.000    0.000    0.000 base.py:553(_update_uid)
       96    0.000    0.000    0.000    0.000 lines.py:518(get_fillstyle)
        2    0.000    0.000    0.000    0.000 training.py:2401(_set_save_spec)
       50    0.000    0.000    0.000    0.000 training.py:2544(_maybe_load_initial_epoch_from_ckpt)
        3    0.000    0.000    0.000    0.000 metrics_utils.py:479(ragged_assert_compatible_and_get_flat_values)
        4    0.000    0.000    0.000    0.000 base_layer_utils.py:164(have_all_keras_metadata)
      156    0.000    0.000    0.000    0.000 base.py:565(_unconditional_dependency_names)
        2    0.000    0.000    0.000    0.000 __init__.py:1605(index_of)
      100    0.000    0.000    0.000    0.000 function_base.py:2116(<genexpr>)
        2    0.000    0.000    0.000    0.000 functional.py:947(_build_map)
      432    0.000    0.000    0.000    0.000 data_structures.py:475(_make_storage)
       30    0.000    0.000    0.000    0.000 resource_variable_ops.py:268(__init__)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        4    0.000    0.000    0.000    0.000 tf_utils.py:192(get_shapes)
        8    0.000    0.000    0.000    0.000 base_layer_utils.py:281(needs_keras_history)
      145    0.000    0.000    0.000    0.000 def_function.py:926(_initialize_uninitialized_variables)
        2    0.000    0.000    0.000    0.000 figure.py:111(add)
      372    0.000    0.000    0.000    0.000 __init__.py:836(<listcomp>)
       12    0.000    0.000    0.000    0.000 __init__.py:542(usesTime)
        2    0.000    0.000    0.000    0.000 backend_bases.py:2172(switch_backends)
       24    0.000    0.000    0.000    0.000 __init__.py:809(acquire)
      125    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       16    0.000    0.000    0.000    0.000 backend.py:887(name_scope)
       48    0.000    0.000    0.000    0.000 func_graph.py:664(captures)
       51    0.000    0.000    0.000    0.000 backprop.py:109(__init__)
        3    0.000    0.000    0.000    0.000 compile_utils.py:606(match_dtype_and_rank)
        6    0.000    0.000    0.000    0.000 backprop.py:846(__enter__)
        4    0.000    0.000    0.000    0.000 gen_dataset_ops.py:2629(<listcomp>)
       64    0.000    0.000    0.000    0.000 axis.py:653(locator)
      388    0.000    0.000    0.000    0.000 text.py:856(get_text)
        4    0.000    0.000    0.000    0.000 transforms.py:1623(__init__)
        3    0.000    0.000    0.000    0.000 activations.py:457(deserialize)
       88    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       74    0.000    0.000    0.000    0.000 training.py:2563(_assert_compile_was_called)
      276    0.000    0.000    0.000    0.000 gen_resource_variable_ops.py:1217(<listcomp>)
        6    0.000    0.000    0.000    0.000 indexed_slices.py:361(convert_n_to_tensor_or_indexed_slices)
       12    0.000    0.000    0.000    0.000 compat.py:125(as_str_any)
       24    0.000    0.000    0.000    0.000 figure.py:235(_update_this)
       32    0.000    0.000    0.000    0.000 ticker.py:707(<genexpr>)
        8    0.000    0.000    0.000    0.000 __init__.py:157(_remove_proxy)
      290    0.000    0.000    0.000    0.000 backend_pdf.py:292(pdfRepr)
        3    0.000    0.000    0.000    0.000 training.py:2750(_is_scalar)
      288    0.000    0.000    0.000    0.000 tf_utils.py:257(as_list)
        6    0.000    0.000    0.000    0.000 backprop.py:851(__exit__)
       32    0.000    0.000    0.000    0.000 tf_stack.py:71(__exit__)
       12    0.000    0.000    0.000    0.000 __init__.py:548(formatMessage)
        4    0.000    0.000    0.000    0.000 _bootlocale.py:23(getpreferredencoding)
       36    0.000    0.000    0.000    0.000 checkpoint_options.py:44(__init__)
       23    0.000    0.000    0.000    0.000 backend.py:976(track_variable)
       16    0.000    0.000    0.000    0.000 function_wrappers.py:74(__enter__)
       16    0.000    0.000    0.000    0.000 axis.py:922(_translate_tick_kw)
       10    0.000    0.000    0.000    0.000 figure.py:453(_get_axes)
        4    0.000    0.000    0.000    0.000 backend_bases.py:151(__init__)
       74    0.000    0.000    0.000    0.000 backend_bases.py:994(get_hatch_path)
     10/2    0.000    0.000    0.000    0.000 functional.py:978(_build_map_helper)
      168    0.000    0.000    0.000    0.000 save_impl.py:574(<listcomp>)
        3    0.000    0.000    0.000    0.000 backprop.py:1051(<listcomp>)
        3    0.000    0.000    0.000    0.000 gen_resource_variable_ops.py:226(destroy_resource_op)
        2    0.000    0.000    0.000    0.000 _base.py:2691(set_axisbelow)
       64    0.000    0.000    0.000    0.000 enum.py:581(__hash__)
        2    0.000    0.000    0.000    0.000 backend_pdf.py:1658(writeTrailer)
       50    0.000    0.000    0.000    0.000 callbacks.py:934(set_params)
        4    0.000    0.000    0.000    0.000 axis.py:1010(get_inverted)
        2    0.000    0.000    0.000    0.000 transforms.py:817(update_from_path)
       24    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_utils.IsTensor}
        2    0.000    0.000    0.000    0.000 functional.py:659(<listcomp>)
        6    0.000    0.000    0.000    0.000 backprop.py:856(_push_tape)
       16    0.000    0.000    0.000    0.000 axis.py:1175(<listcomp>)
       40    0.000    0.000    0.000    0.000 __init__.py:118(__init__)
       12    0.000    0.000    0.000    0.000 __init__.py:329(getMessage)
        4    0.000    0.000    0.000    0.000 backend_pdf.py:2281(push)
      210    0.000    0.000    0.000    0.000 figure.py:463(_get_dpi)
      262    0.000    0.000    0.000    0.000 fromnumeric.py:2671(_amin_dispatcher)
       26    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       48    0.000    0.000    0.000    0.000 saving_utils.py:306(<genexpr>)
        4    0.000    0.000    0.000    0.000 initializers_v2.py:521(__init__)
       24    0.000    0.000    0.000    0.000 patches.py:271(get_patch_transform)
       24    0.000    0.000    0.000    0.000 weakref.py:480(pop)
       14    0.000    0.000    0.000    0.000 util.py:1078(__init__)
       38    0.000    0.000    0.000    0.000 backprop.py:75(op_attr_type)
        8    0.000    0.000    0.000    0.000 ticker.py:644(get_offset)
